Date,Timestamp,Machine_ID,Operation_Mode,Temperature_C,Vibration_Hz,Power_Consumption_kW,Network_Latency_ms,Packet_Loss_%,Quality_Control_Defect_Rate_%,Production_Speed_units_per_hr,Predictive_Maintenance_Score,Error_Rate_%
01-01-2025,12:40:00,6,Active,43.367,4.762,3.333,19.782,1.237,0.993,451.096,0.388,10.197
01-01-2025,12:41:00,18,Active,77.067,0.273,4.049,39.998,3.168,7.829,388.639,0.783,3.86
01-01-2025,12:42:00,5,Active,32.19,0.972,7.871,2.869,3.328,2.049,145.996,0.974,3.175
01-01-2025,12:43:00,47,Maintenance,48.919,4.738,3.131,16.922,1.37,1.842,459.226,0.746,11.138
01-01-2025,12:44:00,25,Active,50.816,2.446,1.921,47.382,2.843,4.132,280.854,0.931,11.973
01-01-2025,12:45:00,2,Active,32.618,3.402,2.96,16.278,3.526,8.618,247.067,0.175,14.302
01-01-2025,12:46:00,10,Maintenance,62.422,3.17,4.132,44.175,2.799,6.533,315.072,0.701,11.521
01-01-2025,12:47:00,30,Active,33.21,1.387,3.048,43.967,0.305,8.523,373.112,0.922,13.258
01-01-2025,12:48:00,50,Idle,69.091,2.778,4.967,41.815,2.101,8.425,286.387,0.229,7.113
01-01-2025,12:49:00,45,Active,69.279,2.289,3.233,42.271,1.496,3.788,160.127,0.547,8.913
01-01-2025,12:50:00,5,Active,40.79,0.715,6.547,18.533,2.59,7.822,134.656,0.781,3.931
01-01-2025,12:51:00,33,Active,34.814,2.646,5.259,21.294,2.833,9.653,194.975,0.976,3.872
01-01-2025,12:52:00,1,Maintenance,35.23,0.269,6.334,39.595,1.295,7.432,486.914,0.266,5.309
01-01-2025,12:53:00,18,Active,46.005,2.651,5.31,46.155,0.425,7.831,165.343,0.134,7.833
01-01-2025,12:54:00,32,Active,77.095,3.057,4.85,4.903,0.064,3.083,309.382,0.178,3.823
01-01-2025,12:55:00,47,Active,64.833,0.668,3.328,43.919,3.971,0.195,221.103,0.022,3.766
01-01-2025,12:56:00,49,Active,65.489,1.721,5.462,17.75,2.586,4.013,263.994,0.082,9.482
01-01-2025,12:57:00,11,Active,59.395,1.98,2.652,2.619,1.281,5.865,497.331,0.561,1.015
01-01-2025,12:58:00,21,Maintenance,66.299,0.229,7.039,19.06,4.277,1.572,345.982,0.972,0.573
01-01-2025,12:59:00,26,Active,87.173,0.501,9.852,32.946,0.892,2.623,455.01,0.91,2.788
01-01-2025,13:00:00,25,Active,81.424,3.345,3.232,9.282,1.163,9.582,161.909,0.001,11.333
01-01-2025,13:01:00,22,Idle,32.151,3.404,4.887,31.075,3.424,6.735,188.166,0.487,9.329
01-01-2025,13:02:00,27,Active,52.728,1.646,7.188,27.256,3.252,8.862,343.038,0.628,5.834
01-01-2025,13:03:00,49,Active,76.076,2.836,8.893,4.939,0.985,9.452,213.696,0.999,10.24
01-01-2025,13:04:00,13,Idle,88.13,4.248,7.791,25.19,0.703,4.509,456.933,0.162,12.938
01-01-2025,13:05:00,33,Active,41.068,1.675,9.249,44.488,4.882,5.438,53.442,0.617,8.285
01-01-2025,13:06:00,34,Idle,67.294,3.824,8.506,44.136,1.593,6.651,95.857,0.314,6.064
01-01-2025,13:07:00,41,Active,83.881,4.784,2.735,10.651,2.328,0.816,242.987,0.836,7.935
01-01-2025,13:08:00,35,Idle,52.508,3.558,9.593,10.401,1.463,0.799,285.557,0.76,2.367
01-01-2025,13:09:00,1,Maintenance,52.341,4.668,7.345,13.86,1.918,3.575,413.922,0.722,12.252
01-01-2025,13:10:00,21,Active,36.133,3.005,5.214,10.729,0.307,8.189,54.606,0.903,14.668
01-01-2025,13:11:00,48,Idle,50.505,2.231,4.375,47.902,2.073,0.616,189.042,0.53,7.258
01-01-2025,13:12:00,6,Active,86.127,4.111,6.549,43.401,4.646,0.208,489.149,0.991,11.41
01-01-2025,13:13:00,28,Active,78.761,2.679,3.812,16.849,1.962,1.049,407.243,0.265,10.466
01-01-2025,13:14:00,17,Active,44.027,3.106,4.212,3.718,4.345,7.811,346.641,0.464,6.049
01-01-2025,13:15:00,5,Active,87.702,3.53,4.979,42.746,0.086,6.327,166.549,0.416,10.675
01-01-2025,13:16:00,31,Active,36.305,1.451,6.412,12.728,3.522,2.774,338.991,0.754,4.97
01-01-2025,13:17:00,5,Active,89.595,1.541,6.658,36.126,1.597,3.564,147.187,0.418,11.255
01-01-2025,13:18:00,38,Active,57.701,1.423,6.509,10.245,1.2,3.422,351.362,0.773,9.735
01-01-2025,13:19:00,3,Active,43.999,4.661,5.973,28.767,2.968,0.605,496.14,0.225,4.51
01-01-2025,13:20:00,23,Active,41.561,1.335,5.23,4.278,3.483,8.735,357.467,0.921,8.238
01-01-2025,13:21:00,37,Active,73.915,0.305,3.64,4.026,3.261,5.154,80.219,0.647,14.447
01-01-2025,13:22:00,37,Active,66.813,1.875,6.947,40.33,2.027,1.144,347.692,0.14,4.919
01-01-2025,13:23:00,10,Active,88.01,4.707,7.655,30.05,2.285,5.408,452.687,0.161,0.996
01-01-2025,13:24:00,10,Active,86.177,0.949,8.826,27.629,3.026,6.862,490.106,0.07,12.971
01-01-2025,13:25:00,19,Active,80.185,0.994,9.07,5.607,2.999,8.661,328.79,0.58,10.204
01-01-2025,13:26:00,17,Active,45.796,2.052,5.168,29.8,2.22,1.429,209.014,0.357,8.029
01-01-2025,13:27:00,21,Idle,79.279,1.009,3.805,30.914,2.233,0.064,498.71,0.71,4.909
01-01-2025,13:28:00,14,Active,73.821,0.662,5.896,10.978,2.825,9.708,56.248,0.105,11.572
01-01-2025,13:29:00,9,Maintenance,83.741,2.164,9.977,36.148,0.355,2.783,460.909,0.52,1.901
01-01-2025,13:30:00,46,Active,57.858,2.959,6.241,41.405,2.193,2.489,131.874,0.345,2.308
01-01-2025,13:31:00,1,Active,43.568,0.922,2.656,13.054,2.192,9.232,218.056,0.265,2.771
01-01-2025,13:32:00,45,Active,80.882,4.555,5.194,41.51,0.052,0.995,491.676,0.63,5.24
01-01-2025,13:33:00,13,Active,66.835,1.378,3.874,3.002,0.36,4.444,85.926,0.334,14.753
01-01-2025,13:34:00,4,Maintenance,58.89,0.872,7.622,2.216,1.584,7.778,304.069,0.32,0.821
01-01-2025,13:35:00,1,Idle,67.564,3.882,6.71,45.869,2.997,7.942,279.702,0.41,10.862
01-01-2025,13:36:00,49,Idle,83.878,1.195,4.993,19.457,3.824,0.47,253.635,0.122,9.309
01-01-2025,13:37:00,40,Maintenance,37.864,3.803,9.328,48.324,4.949,8.581,181.389,0.932,13.09
01-01-2025,13:38:00,32,Active,41.956,3.368,2.869,37.637,1.814,9.12,222.675,0.567,9.373
01-01-2025,13:39:00,34,Active,37.236,2.249,6.116,16.865,4.534,6.843,55.02,0.916,13.425
01-01-2025,13:40:00,28,Active,65.587,3.424,2.315,25.856,0.116,4.47,426.036,0.27,1.122
01-01-2025,13:41:00,31,Active,40.548,4.953,7.162,30.97,3.373,4.279,320.402,0.847,2.162
01-01-2025,13:42:00,8,Active,34.124,2.614,4.33,33.18,1.795,8.687,98.409,0.868,8.88
01-01-2025,13:43:00,39,Active,66.111,3.827,9.892,46.339,4.559,8.399,389.382,0.954,12.272
01-01-2025,13:44:00,26,Active,46.096,1.361,6.952,26.312,3.611,6.993,145.55,0.428,1.628
01-01-2025,13:45:00,34,Active,66.479,4.914,5.264,22.957,1.344,3.034,480.142,0.97,3.068
01-01-2025,13:46:00,3,Active,66.36,3.118,7.753,40.948,0.02,3.442,88.827,0.888,14.557
01-01-2025,13:47:00,50,Idle,46.433,2.059,6.053,14.583,2.833,8.893,364.021,0.702,12.608
01-01-2025,13:48:00,12,Active,82.062,2.842,2.705,23.882,3.384,7.112,409.433,0.458,2.941
01-01-2025,13:49:00,1,Active,67.187,2.319,9.559,37.122,4.116,7.3,432.161,0.191,10.705
01-01-2025,13:50:00,44,Active,66.495,0.119,8.96,3.961,0.746,1.194,173.666,0.768,6.504
01-01-2025,13:51:00,5,Active,82.949,3.766,5.119,49.072,3.941,3.656,273.423,0.896,3.043
01-01-2025,13:52:00,30,Active,85.775,0.845,3.519,48.232,0.167,9.059,173.235,0.579,9.993
01-01-2025,13:53:00,30,Idle,79.292,2.221,4.018,4.82,1.108,2.977,75.562,0.808,7.884
01-01-2025,13:54:00,17,Active,64.513,1.378,5.791,40.459,3.325,0.926,163.866,0.903,13.15
01-01-2025,13:55:00,48,Active,62.138,1.908,8.06,43.074,0.699,2.331,387.887,0.48,10.991
01-01-2025,13:56:00,47,Active,49.446,4.388,1.678,47.214,3.443,7.338,421.675,0.735,12.02
01-01-2025,13:57:00,23,Active,38.568,4.178,9.684,10.037,2.918,1.44,105.214,0.189,9.108
01-01-2025,13:58:00,15,Idle,76.197,4.836,6.443,8.465,0.438,7.219,213.39,0.587,1.984
01-01-2025,13:59:00,37,Active,81.091,0.42,4.176,4.949,3.28,0.583,51.342,0.566,14.113
01-01-2025,14:00:00,21,Active,53.196,3.634,8.718,1.346,3.869,6.71,484.35,0.886,12.55
01-01-2025,14:01:00,14,Active,82.671,1.368,2.339,28.579,2.318,9.13,299.806,0.771,13.06
01-01-2025,14:02:00,2,Active,72.956,2.687,8.703,10.848,2.737,1.161,442.557,0.056,14.214
01-01-2025,14:03:00,11,Active,84.525,4.852,3.872,11.335,4.97,5.52,296.633,0.462,14.717
01-01-2025,14:04:00,39,Active,80.207,3.217,9.582,33.782,3.765,3.339,373.826,0.18,14.047
01-01-2025,14:05:00,38,Active,31.699,4.762,6.908,39.996,4.136,3.878,268.115,0.388,4.228
01-01-2025,14:06:00,34,Idle,45.399,2.026,5.606,32.608,4.218,3.456,422.205,0.117,7.763
01-01-2025,14:07:00,38,Active,69.059,3.161,9.818,18.818,4.83,9.811,162.045,0.67,6.128
01-01-2025,14:08:00,50,Active,79.006,1.025,3.76,22.045,3.157,9.403,157.338,0.753,6.628
01-01-2025,14:09:00,34,Active,81.894,4.023,5.282,42.547,4.501,2.967,94.261,0.886,11.128
01-01-2025,14:10:00,18,Idle,75.617,4.199,9.427,27.966,1.948,7.531,323.515,0.972,12.685
01-01-2025,14:11:00,30,Active,36.493,0.707,4.138,40.686,3.995,0.373,290.34,0.419,13.426
01-01-2025,14:12:00,15,Active,33.362,0.861,5.895,41.052,1.759,3.797,77.973,0.287,5.37
01-01-2025,14:13:00,27,Active,68.116,0.102,5.439,3.009,3.729,9.318,240.056,0.126,7.591
01-01-2025,14:14:00,34,Active,48.226,4.405,9.662,42.65,3.504,6.236,476.08,0.504,7.828
01-01-2025,14:15:00,38,Active,81.169,3.99,8.037,4.057,1.592,7.308,359.731,0.88,7.197
01-01-2025,14:16:00,33,Active,73.875,0.462,7.912,25.91,0.942,8.564,71.989,0.196,9.756
01-01-2025,14:17:00,24,Active,87.535,2.004,1.543,3.992,1.233,3.236,470.612,0.49,1.284
01-01-2025,14:18:00,15,Active,39.706,4.61,2.179,29.109,4.417,8.928,203.215,0.29,11.318
01-01-2025,14:19:00,30,Active,89.403,2.433,2.235,25.98,1.852,5.304,399.645,0.465,9.908
01-01-2025,14:20:00,42,Maintenance,56.733,4.887,7.329,25.648,2.792,6.895,344.003,0.186,0.35
01-01-2025,14:21:00,17,Active,50.138,0.838,8.631,7.579,2.83,4.271,156.131,0.115,5.296
01-01-2025,14:22:00,5,Active,66.696,1.499,4.282,20.487,2.71,4.945,473.952,0.052,4.024
01-01-2025,14:23:00,29,Active,82.303,0.953,8.219,13.776,3.626,5.317,73.485,0.623,5.878
01-01-2025,14:24:00,4,Active,87.632,1.929,5.042,38.864,0.279,6.3,366.397,0.911,0.043
01-01-2025,14:25:00,10,Active,62.314,1.315,1.546,19.495,0.824,5.857,483.743,0.898,1.063
01-01-2025,14:26:00,17,Active,54.905,3.536,3.729,46.129,0.761,1.724,323.053,0.489,7.525
01-01-2025,14:27:00,10,Active,48.853,2.681,9.646,28.158,3.326,0.979,386.869,0.357,11.731
01-01-2025,14:28:00,17,Active,59.666,2.365,2.08,8.169,4.109,4.904,164.837,0.387,11.597
01-01-2025,14:29:00,20,Active,76.118,3.31,8.959,17.192,2.285,7.17,123.175,0.318,13.731
01-01-2025,14:30:00,24,Active,32.126,3.46,2.95,28.949,1.225,4.393,154.696,0.486,7.781
01-01-2025,14:31:00,5,Idle,74.879,1.196,7.794,33.737,3.657,5.303,475.01,0.216,13.706
01-01-2025,14:32:00,34,Active,38.302,2.206,1.892,47.064,2.532,9.544,62.397,0.188,10.774
01-01-2025,14:33:00,6,Idle,76.372,2.467,5.636,47.848,1.3,0.636,216.107,0.515,3.903
01-01-2025,14:34:00,2,Idle,34.867,4.167,6.347,7.871,2.485,0.175,299.88,0.681,2.902
01-01-2025,14:35:00,13,Active,38.593,0.422,2.852,4.924,4.24,1.923,392.105,0.604,10.739
01-01-2025,14:36:00,43,Active,72.165,1.49,4.517,35.845,1.745,2.678,440.101,0.874,13.531
01-01-2025,14:37:00,43,Active,68.091,1.375,7.803,8.68,1.817,5.131,78.317,0.519,1.596
01-01-2025,14:38:00,48,Active,46.431,2.729,7.229,21.275,3.844,1.54,442.373,0.295,9.131
01-01-2025,14:39:00,11,Active,61.131,2.747,7.529,22.226,3.488,9.03,87.7,0.394,5.905
01-01-2025,14:40:00,47,Maintenance,78.587,1.691,4.049,47.55,3.114,0.576,58.576,0.744,14.174
01-01-2025,14:41:00,23,Active,59.301,0.548,9.212,6.999,4.995,1.896,317.113,0.504,0.343
01-01-2025,14:42:00,16,Active,52.061,4.342,2.489,31.017,1.341,9.1,232.451,0.572,5.555
01-01-2025,14:43:00,31,Idle,53.209,4.864,8.297,19.93,4.656,8.726,162.658,0.893,9.387
01-01-2025,14:44:00,11,Idle,40.728,4.97,6.529,35.484,0.033,3.512,197.957,0.65,8.839
01-01-2025,14:45:00,16,Active,76.324,4.846,8.079,1.603,2.248,4.006,475.249,0.338,2.708
01-01-2025,14:46:00,8,Idle,58.62,4.966,2.063,2.91,3.234,8.481,416.204,0.949,13.07
01-01-2025,14:47:00,4,Idle,54.123,3.617,7.661,26.982,3.733,9.642,352.476,0.273,7.573
01-01-2025,14:48:00,40,Idle,61.676,2.908,9.815,26.696,1.53,0.284,447.803,0.187,9.772
01-01-2025,14:49:00,4,Active,68.697,3.698,8.21,23.058,4.056,9.433,102.344,0.841,9.635
01-01-2025,14:50:00,25,Maintenance,49.241,0.408,6.93,4.724,0.535,6.791,323.151,0.295,14.77
01-01-2025,14:51:00,3,Active,71.817,0.173,6.478,45.805,2.535,3.751,62.564,0.381,3.551
01-01-2025,14:52:00,32,Maintenance,37.451,2.819,5.165,10.278,2.947,5.979,65.09,0.605,14.418
01-01-2025,14:53:00,3,Active,78.167,4.751,3.022,37.147,1.854,5.861,227.011,0.023,2.756
01-01-2025,14:54:00,27,Active,46.871,1.442,6.449,17.193,2.497,0.443,265.948,0.327,3.131
01-01-2025,14:55:00,29,Active,41.475,1.893,3.574,13.547,1.368,0.959,201.776,0.546,7.442
01-01-2025,14:56:00,32,Maintenance,88.91,2.383,8.498,47.736,0.065,4.07,242.946,0.585,1.851
01-01-2025,14:57:00,50,Active,82.35,0.611,3.994,5.562,3.587,1.003,217.104,0.431,3.041
01-01-2025,14:58:00,19,Active,69.63,3.355,8.075,30.091,2.949,4.688,276.24,0.62,0.085
01-01-2025,14:59:00,21,Active,63.158,2.904,3.849,6.152,3.483,8.519,159.757,0.735,6.7
01-01-2025,15:00:00,5,Active,48.363,3.229,2.585,19.22,4.092,2.416,287.27,0.909,2.243
01-01-2025,15:01:00,18,Active,68.067,4.091,3.516,2.391,2.044,6.566,381.903,0.28,5.668
01-01-2025,15:02:00,28,Idle,46.9,1.509,4.969,18.643,1.526,0.767,60.915,0.058,11.847
01-01-2025,15:03:00,42,Active,56.845,1.124,8.076,21.785,4.086,6.796,63.036,0.594,14.402
01-01-2025,15:04:00,22,Active,64.11,1.185,2.678,27.051,1.98,5.017,384.396,0.581,14.843
01-01-2025,15:05:00,21,Idle,44.272,3.865,9.165,24.294,1.014,7.205,157.121,0.324,2.967
01-01-2025,15:06:00,6,Active,66.645,0.666,4.57,1.441,3.706,2.157,74.416,0.148,4.412
01-01-2025,15:07:00,1,Active,44.575,2.516,2.037,13.102,4.896,5.641,144.666,0.918,10.42
01-01-2025,15:08:00,5,Active,38.969,3.352,6.691,4.341,2.775,4.357,332.609,0.214,3.223
01-01-2025,15:09:00,41,Active,78.094,4.761,9.339,38.305,0.128,9.847,380.733,0.842,9.057
01-01-2025,15:10:00,12,Maintenance,71.368,1.647,9.319,25.748,4.35,5.239,480.892,0.243,0.687
01-01-2025,15:11:00,26,Active,46.981,3.282,1.912,21.439,3.233,2.253,239.177,0.395,0.088
01-01-2025,15:12:00,46,Active,73.986,3.145,5.317,12.958,4.992,9.915,207.518,0.371,3.657
01-01-2025,15:13:00,34,Active,41.225,1.536,7.423,36.989,1.073,8.528,244.904,0.021,8.722
01-01-2025,15:14:00,49,Active,74.069,4.809,3.167,27.616,3.828,6.887,253.46,0.132,13.312
01-01-2025,15:15:00,14,Active,30.501,0.912,8.688,2.966,4.84,5.077,242.466,0.488,2.047
01-01-2025,15:16:00,26,Active,31,2.963,6.252,49.235,2.534,9.885,191.866,0.771,8.422
01-01-2025,15:17:00,45,Idle,34.686,1.645,1.648,1.105,2.439,4.736,349.466,0.152,14.956
01-01-2025,15:18:00,27,Idle,56.638,1.599,4.429,14.685,3.028,4.407,336.644,0.494,13.965
01-01-2025,15:19:00,9,Active,40.8,0.674,5.844,20.283,3.757,4.84,104.837,0.414,8.527
01-01-2025,15:20:00,26,Active,75.293,1.731,6.805,14.157,0.408,2.058,342.457,0.372,7.071
01-01-2025,15:21:00,47,Maintenance,87.756,2.788,4.209,45.011,1.158,1.485,272.2,0.509,14.332
01-01-2025,15:22:00,22,Idle,58.037,3.076,9.736,20.358,4.056,7.533,286.506,0.807,5.291
01-01-2025,15:23:00,47,Active,65.677,2.677,8.234,23.562,2.968,7.754,316.952,0.377,8.22
01-01-2025,15:24:00,30,Active,50.315,3.707,9.737,5.424,0.052,0.655,70.007,0.347,12.8
01-01-2025,15:25:00,43,Active,54.998,0.389,6.187,42.847,2.924,5.806,177.215,0.956,2.977
01-01-2025,15:26:00,48,Active,67.612,1.601,5.092,36.792,0.916,0.134,90.601,0,2.289
01-01-2025,15:27:00,17,Active,62.219,0.197,7.252,22.312,4.784,2.445,263.676,0.409,7.727
01-01-2025,15:28:00,26,Idle,48.578,1.87,4.881,36.052,1.162,2.732,108.818,0.373,5.192
01-01-2025,15:29:00,36,Maintenance,44.948,4.518,9.616,19.055,4.975,0.57,441.648,0.106,3.605
01-01-2025,15:30:00,1,Idle,66.851,0.234,2.51,37.511,1.787,4.182,421.185,0.035,0.933
01-01-2025,15:31:00,8,Idle,84.811,4.408,7.568,40.897,4.118,8.593,212.228,0.549,0.325
01-01-2025,15:32:00,49,Active,32.569,3.949,5.023,2.057,2.144,2.897,230.801,0.863,7.786
01-01-2025,15:33:00,35,Active,34.959,0.926,4.579,41.451,2.781,7.402,209.312,0.308,7.417
01-01-2025,15:34:00,15,Active,42.494,4.802,8.965,17.129,3.687,8.341,149.958,0.848,4.106
01-01-2025,15:35:00,47,Idle,70.872,3.444,9.156,25.568,0.245,8.876,221.282,0.064,14.057
01-01-2025,15:36:00,22,Idle,34.701,3.292,8.081,21.592,1.256,2.918,428.514,0.787,13.181
01-01-2025,15:37:00,14,Active,83.659,1.88,3.114,30.668,0.023,9.004,475.711,0.197,5.825
01-01-2025,15:38:00,26,Idle,53.114,2.465,1.645,10.338,3.904,1.84,332.571,0.561,4.413
01-01-2025,15:39:00,28,Active,39.239,2.92,5.825,17.174,4.295,3.266,365.239,0.789,6.006
01-01-2025,15:40:00,23,Idle,70.584,1.72,9.039,15.134,2.916,2.54,268.074,0.725,4.059
01-01-2025,15:41:00,14,Active,88.706,4.171,7.948,49.595,1.386,9.662,139.69,0.341,6.37
01-01-2025,15:42:00,24,Active,74.019,0.362,3.341,29.17,4.351,8.842,155.517,0.985,6.879
01-01-2025,15:43:00,2,Active,55.841,3.14,1.967,7.476,3.114,9.268,113.293,0.999,4.834
01-01-2025,15:44:00,45,Active,84.602,1.958,2.223,12.213,1.752,7.763,261.527,0.19,4.747
01-01-2025,15:45:00,26,Active,50.58,0.988,7.884,41.658,4.845,8.831,137.22,0.251,2.138
01-01-2025,15:46:00,14,Active,40.445,3.292,2.785,26.891,4.879,8.067,378.099,0.508,1.858
01-01-2025,15:47:00,7,Maintenance,88.661,1.403,4.834,1.021,3.117,5.62,433.082,0.478,2.948
01-01-2025,15:48:00,3,Active,73.385,2.17,7.333,18.429,2.579,1.127,123.235,0.739,0.9
01-01-2025,15:49:00,47,Active,44.231,0.927,3.14,24.576,4.117,4.961,411.227,0.419,13.302
01-01-2025,15:50:00,23,Active,66.85,1.932,8.286,7.456,0.825,6.232,87.012,0.576,7.886
01-01-2025,15:51:00,46,Active,68.59,2.882,7.327,4.711,2.912,0.183,260.305,0.625,13.174
01-01-2025,15:52:00,43,Idle,54.181,1.53,2.246,30.677,2.586,7.99,162.081,0.095,8.131
01-01-2025,15:53:00,47,Active,72.478,0.194,7.269,35.905,4.431,2.526,370.532,0.264,11.051
01-01-2025,15:54:00,45,Maintenance,50.464,3.704,9.112,11.658,0.571,9.759,142.333,0.528,0.858
01-01-2025,15:55:00,18,Active,55.174,2.11,5.129,20.967,2.953,9.344,308.573,0.303,14.943
01-01-2025,15:56:00,38,Active,89.753,1.723,3.539,48.528,2.677,1.85,403.05,0.159,7.039
01-01-2025,15:57:00,35,Maintenance,88.711,1.645,2.845,17.855,3.856,3.993,195.768,0.935,2.374
01-01-2025,15:58:00,15,Active,36.268,3.13,4.421,30.576,2.986,2.515,350.356,0.798,13.394
01-01-2025,15:59:00,25,Active,63.527,2.999,4.068,25.725,0.864,3.332,248.977,0.129,6.237
01-01-2025,16:00:00,37,Active,42.652,1.725,9.46,32.854,2.905,7.297,74.262,0.818,4.283
01-01-2025,16:01:00,28,Active,47.068,2.353,4.812,5.888,1.689,3.684,89.161,0.362,14.42
01-01-2025,16:02:00,10,Active,71.333,3.64,4.168,7.119,1.076,1.994,363.199,0.617,5.242
01-01-2025,16:03:00,39,Active,74.81,4.542,1.719,33.674,3.265,5.784,257.71,0.806,6.34
01-01-2025,16:04:00,17,Active,49.414,2.278,3.505,31.627,4.259,2.261,326.47,0.917,14.499
01-01-2025,16:05:00,39,Active,63.54,4.106,6.322,9.351,3.111,6.186,60.62,0.591,7.895
01-01-2025,16:06:00,22,Idle,69.47,3.875,8.946,42.499,3.338,8.025,355.773,0.142,1.303
01-01-2025,16:07:00,26,Active,61.343,2.528,7.665,1.574,4.073,7.466,146.732,0.143,3.644
01-01-2025,16:08:00,44,Idle,30.129,3.609,9.349,20.514,2.889,7.336,430.799,0.084,14.943
01-01-2025,16:09:00,25,Active,36.497,1.403,2.732,8.949,1.245,7.232,272.409,0.751,4.028
01-01-2025,16:10:00,17,Active,35.763,2.835,4.135,49.599,3.268,2.232,69.427,0.006,11.217
01-01-2025,16:11:00,13,Maintenance,53.141,3.949,4.436,1.494,0.814,4.619,138.791,0.432,1.793
01-01-2025,16:12:00,20,Active,56.229,0.504,8.613,26.929,4.579,2.528,174.053,0.849,8.576
01-01-2025,16:13:00,25,Active,49.467,2.448,6.944,37.466,4.963,0.171,195.324,0.982,9.996
01-01-2025,16:14:00,4,Active,64.228,1.394,7.469,7.207,3.292,5.876,152.968,0.084,14.152
01-01-2025,16:15:00,10,Maintenance,35.752,0.78,7.355,16.923,4.003,8.091,164.175,0.933,7.238
01-01-2025,16:16:00,3,Idle,89.399,2.995,1.75,47.816,2.963,7.859,438.168,0.206,9.663
01-01-2025,16:17:00,41,Active,54.093,2.47,4.132,7.68,1.231,7.416,414.753,0.253,10.734
01-01-2025,16:18:00,45,Active,32.696,4.204,6.005,21.448,0.713,7.41,358.429,0.42,14.198
01-01-2025,16:19:00,18,Active,74.486,1.111,6.82,23.583,4.96,5.649,478.903,0.146,7.382
01-01-2025,16:20:00,47,Active,43.093,0.931,4.568,28.66,0.834,5.696,378.12,0.441,8.769
01-01-2025,16:21:00,36,Active,32.658,0.336,7,11.071,0.057,6.714,160.183,0.124,11.472
01-01-2025,16:22:00,47,Active,44.111,1.177,7.486,43.535,3.392,6.384,154.809,0.751,3.667
01-01-2025,16:23:00,22,Idle,31.538,1.458,5.989,16.625,0.148,8.745,373.236,0.865,0.398
01-01-2025,16:24:00,34,Active,59,4.685,7.982,12.851,1.365,0.422,452.012,0.27,4.883
01-01-2025,16:25:00,47,Active,38.367,3.786,6.711,49.769,4.698,2.346,277.396,0.264,11.296
01-01-2025,16:26:00,8,Active,82.194,2.7,6.466,42.317,0.961,7.78,191.405,0.628,11.242
01-01-2025,16:27:00,40,Active,73.824,1.292,2.581,21.309,2.128,8.581,361.212,0.439,3.9
01-01-2025,16:28:00,49,Active,83.182,3.241,3.672,27.803,4.702,1.462,205.551,0.498,4.137
01-01-2025,16:29:00,44,Active,49.114,1.74,7.123,34.001,1.755,3.455,150.973,0.072,3.353
01-01-2025,16:30:00,19,Active,81.474,3.729,3.017,36.427,3.606,5.89,302.09,0.569,14.803
01-01-2025,16:31:00,42,Active,79.709,0.278,1.916,7.388,3.134,9.403,260.691,0.236,3.251
01-01-2025,16:32:00,41,Active,35.063,2.754,2.771,36.978,4.482,3.651,250.395,0.101,7.985
01-01-2025,16:33:00,37,Active,68.479,3.281,7.52,20.6,0.815,3.894,141.24,0.55,6.7
01-01-2025,16:34:00,6,Active,83.159,2.919,6.901,47.243,4.74,7.014,191.168,0.186,2.676
01-01-2025,16:35:00,26,Active,76.954,2.596,9.691,2.692,2.356,1.984,439.336,0.716,9.425
01-01-2025,16:36:00,34,Idle,72.631,0.879,1.512,32.203,4.599,0.512,56.4,0.097,9.926
01-01-2025,16:37:00,45,Active,60.03,4.988,7.483,30.437,0.582,3.913,318.765,0.206,9.357
01-01-2025,16:38:00,6,Active,85.987,3.963,7.52,42.49,4.099,2.172,417.016,0.09,11.309
01-01-2025,16:39:00,37,Active,82.186,4.081,5.264,45.124,4.876,9.847,391.074,0.405,1.388
01-01-2025,16:40:00,33,Active,67.369,1.81,4.181,33.26,0.343,0.73,384.655,0.298,2.53
01-01-2025,16:41:00,22,Idle,33.196,3.998,9.238,33.086,0.301,1.086,429.333,0.951,11.98
01-01-2025,16:42:00,21,Active,81.869,1.388,9.412,7.11,4.868,6.762,354.399,0.232,0.605
01-01-2025,16:43:00,6,Active,84.968,1.902,6.386,36.63,1.814,9.243,476.345,0.721,9.147
01-01-2025,16:44:00,6,Active,34.284,4.039,3.713,14.476,2.298,7.811,495.912,0.886,4.275
01-01-2025,16:45:00,48,Active,65.376,3.725,5.408,17.165,2.628,1.871,299.722,0.927,10.722
01-01-2025,16:46:00,4,Maintenance,37.381,2.867,4.441,45.884,0.495,7.879,478.231,0.95,3.152
01-01-2025,16:47:00,30,Active,59.086,1.051,5.775,22.439,2.851,3.529,249.34,0.006,12.693
01-01-2025,16:48:00,11,Active,49.836,1.056,4.558,27.32,0.366,6.055,98.552,0.739,5.691
01-01-2025,16:49:00,30,Idle,58.074,2.731,7.456,12.736,1.771,6.891,246.699,0.869,8.014
01-01-2025,16:50:00,31,Idle,53.797,4.919,3.839,2.928,2.167,2.964,140.838,0.73,10.846
01-01-2025,16:51:00,24,Active,86.784,3.759,3.305,13.37,3.6,4.127,363.193,0.338,10.334
01-01-2025,16:52:00,9,Idle,80.767,1.024,6.281,20.35,2.715,1.944,480.171,0.478,9.845
01-01-2025,16:53:00,3,Active,65.185,1.177,8.54,12.412,1.371,4.459,237.47,0.018,10.214
01-01-2025,16:54:00,31,Active,51.242,3.089,7.748,32.429,3.544,8.344,448.381,0.838,8.324
